,Unnamed: 0,Unnamed: 0.1,X,address,city_or_county,date,incident_url,latitude,longitude,n_injured,n_killed
421,421,422,1101,1101 US-31,Athens,2017-02-07,http://www.gunviolencearchive.org/incident/769823,34.7837403,-86.9554856,1,0
422,422,423,1106,4000 block of Amesbury Drive,Montgomery,2017-02-07,http://www.gunviolencearchive.org/incident/771039,32.3189385,-86.2387863,1,0
423,423,424,1141,Royal Avenue,Florence,2017-02-08,http://www.gunviolencearchive.org/incident/770948,34.8119607,-87.6713146,0,0
424,424,425,1183,30th Avenue North,Birmingham,2017-02-08,http://www.gunviolencearchive.org/incident/770944,33.5528191,-86.8144513,0,1
425,425,426,1184,1341 Princeton Ave,Birmingham,2017-02-08,http://www.gunviolencearchive.org/incident/769980,33.4931411,-86.85538249999999,1,2
426,426,427,1198,1100 block of Adams Ave,Montgomery,2017-02-08,http://www.gunviolencearchive.org/incident/770626,32.3752401,-86.2928531,2,1
427,427,428,1230,Callahan Drive,Huntsville,2017-02-08,http://www.gunviolencearchive.org/incident/770142,34.7529985,-86.6055415,0,1
428,428,429,1261,1110 4th Ave N,Bessemer,2017-02-08,http://www.gunviolencearchive.org/incident/770658,33.394766,-86.9613765,0,1
429,429,430,1381,2000 31st St SW,Birmingham,2017-02-09,http://www.gunviolencearchive.org/incident/771205,33.4644598,-86.881958,0,0
430,430,431,1576,6800 block of 5th Terrace North,Birmingham,2017-02-10,http://www.gunviolencearchive.org/incident/772495,33.5559805,-86.74107750000002,0,1
431,431,432,1669,41st Street North and 38th Avenue North,Birmingham,2017-02-11,http://www.gunviolencearchive.org/incident/772718,33.5592323,-86.77672369999999,2,0
432,432,433,1747,Adams Circle,Foley,2017-02-11,http://www.gunviolencearchive.org/incident/776614,30.3969982,-87.6382302,0,0
433,433,434,1752,500 block of Centerpoint Road,Grady,2017-02-11,http://www.gunviolencearchive.org/incident/772876,31.9929413,-86.10589039999999,1,0
434,434,435,1887,Hale Drive,Mobile (Prichard),2017-02-12,http://www.gunviolencearchive.org/incident/773115,30.749528,-88.087077,0,1
435,435,436,1897,2027 Center Point Parkway,Birmingham (Center Point),2017-02-12,http://www.gunviolencearchive.org/incident/775153,33.6400637,-86.6834154,0,0
436,436,437,1938,2200 Sparkman Dr NW,Huntsville,2017-02-12,http://www.gunviolencearchive.org/incident/773119,34.7651939,-86.5923076,2,0
437,437,438,1965,4200 block of Terrace S,Birmingham,2017-02-13,http://www.gunviolencearchive.org/incident/774257,33.4943896,-86.88458179999999,2,0
438,438,439,2004,Loop Rd,Tuscumbia,2017-02-13,http://www.gunviolencearchive.org/incident/773682,34.6331463,-87.7913531,1,0
439,439,440,2008,14835 South Rosser Road,Tuscaloosa,2017-02-13,http://www.gunviolencearchive.org/incident/774657,33.059645,-87.550185,0,1
440,440,441,2099,400 Block of Florida Ave,Birmingham,2017-02-13,http://www.gunviolencearchive.org/incident/774414,33.5293442,-86.8591438,0,1
441,441,442,2100,102 S Ct St,Florence,2017-02-13,http://www.gunviolencearchive.org/incident/775151,34.798829,-87.6756037,0,0
442,442,443,2163,Crenshaw St and Senator St,Mobile,2017-02-14,http://www.gunviolencearchive.org/incident/775149,30.67102,-88.093549,0,1
443,443,444,2217,2708 Dutch Bend St,Autaugaville,2017-02-14,http://www.gunviolencearchive.org/incident/775006,32.4346876,-86.660366,0,0
444,444,445,2272,Jennings Chapel Rd,Toney,2017-02-14,http://www.gunviolencearchive.org/incident/775843,34.875721,-86.8160802,1,0
445,445,446,2285,Eagle Creek,Daphne,2017-02-14,http://www.gunviolencearchive.org/incident/775154,30.6253301,-87.88781,0,0
446,446,447,2389,300 block of 43rd Street,Fairfield,2017-02-15,http://www.gunviolencearchive.org/incident/775262,33.4943723,-86.9145946,0,1
447,447,448,2392,375 Cody Road,Mobile,2017-02-15,http://www.gunviolencearchive.org/incident/776610,30.70102869999999,-88.2076654,1,0
448,448,449,2406,Stouts Rd and 22nd Ave N,Birmingham,2017-02-15,http://www.gunviolencearchive.org/incident/775838,33.5396241,-86.8189869,0,1
449,449,450,2408,Cove Road,Jacksonville,2017-02-15,http://www.gunviolencearchive.org/incident/776048,33.8723709,-85.7649215,0,0
450,450,451,2465,1800 block of South County Road 81,Gordon,2017-02-16,http://www.gunviolencearchive.org/incident/778342,31.146964,-85.10383499999999,0,1
451,451,452,2558,Floyd Circle,Semmes,2017-02-16,http://www.gunviolencearchive.org/incident/776596,30.7627802,-88.28103329999999,0,1
452,452,453,2569,7000 block of Old Shell Road,Mobile,2017-02-16,http://www.gunviolencearchive.org/incident/776604,30.6917571,-88.2042804,1,0
453,453,454,2676,685 Schillinger Rd S,Mobile,2017-02-17,http://www.gunviolencearchive.org/incident/777502,30.6778511,-88.2234857,0,0
454,454,455,2747,Tuscaloosa Avenue,Birmingham,2017-02-17,http://www.gunviolencearchive.org/incident/778351,33.4956736,-86.8494925,0,0
455,455,456,2959,,Centre,2017-02-19,http://www.gunviolencearchive.org/incident/781347,55.9492704,-3.9858637,0,1
456,456,457,2992,Pearson Avenue,Birmingham,2017-02-19,http://www.gunviolencearchive.org/incident/777974,33.4829652,-86.8688463,1,0
457,457,458,3036,Foster Street,Tuskegee,2017-02-19,http://www.gunviolencearchive.org/incident/778360,32.399963,-85.722365,1,1
458,458,459,3047,4000 block of 41st Ave N,Birmingham,2017-02-19,http://www.gunviolencearchive.org/incident/778345,33.56292250000001,-86.77891269999999,1,0
459,459,460,3063,1400 block of Steiner Ave SW,Birmingham,2017-02-19,http://www.gunviolencearchive.org/incident/778238,33.4901869,-86.8537844,1,0
460,460,461,3105,100 block of College St,Auburn,2017-02-19,http://www.gunviolencearchive.org/incident/779163,32.6067273,-85.4814732,0,0
461,461,462,3126,237 West 5th Ave,York,2017-02-19,http://www.gunviolencearchive.org/incident/783556,32.490446,-88.302976,1,0
462,462,463,3130,3110 Dauphin Island Pkwy,Mobile,2017-02-19,http://www.gunviolencearchive.org/incident/778536,30.607635,-88.075464,1,0
463,463,464,3170,1100 block of 15th Avenue North,Birmingham,2017-02-20,http://www.gunviolencearchive.org/incident/778938,33.529168,-86.824874,1,0
464,464,465,3272,1800 block of 19th Avenue North,Birmingham,2017-02-20,http://www.gunviolencearchive.org/incident/779444,33.5355269,-86.82224180000001,0,1
465,465,466,3392,1500 block of Heron Drive,Mobile,2017-02-21,http://www.gunviolencearchive.org/incident/779593,30.6482727,-88.0795101,0,1
466,466,467,3402,52645 B Van Harville Road,Bay Minette,2017-02-21,http://www.gunviolencearchive.org/incident/780499,30.992905,-87.7645136,0,1
467,467,468,3445,I 59,Birmingham,2017-02-21,http://www.gunviolencearchive.org/incident/780271,33.5252374,-86.80638580000002,1,0
468,468,469,3512,5498 Inn Road,Mobile,2017-02-22,http://www.gunviolencearchive.org/incident/781904,30.58236549999999,-88.1737777,0,0
469,469,470,3587,Stoneroad Dr,Greenville,2017-02-22,http://www.gunviolencearchive.org/incident/780674,31.8365578,-86.6359718,0,0
470,470,471,3588,1600 block of E Octavia Dr,Mobile,2017-02-22,http://www.gunviolencearchive.org/incident/781350,30.6368706,-88.1002802,1,0
471,471,472,3672,400 block of St. Clair Ln,Huntsville,2017-02-23,http://www.gunviolencearchive.org/incident/781900,34.79733700000001,-86.464827,0,0
472,472,473,3769,W 21st St and Mc Kleroy Ave,Anniston,2017-02-23,http://www.gunviolencearchive.org/incident/781345,33.6716053,-85.8322201,0,1
473,473,474,3853,Hine St S,Athens,2017-02-24,http://www.gunviolencearchive.org/incident/783922,34.7768773,-86.9835142,1,0
474,474,475,3943,3800 block of 21st Street,Tuscaloosa,2017-02-24,http://www.gunviolencearchive.org/incident/782660,33.1936264,-87.58583240000002,1,0
475,475,476,3962,200 block of 27th St,Birmingham,2017-02-24,http://www.gunviolencearchive.org/incident/783015,33.5078002,-86.9046918,1,0
476,476,477,3986,400 block of Houston Street,Mobile,2017-02-25,http://www.gunviolencearchive.org/incident/786141,30.6747512,-88.0814213,0,0
477,477,478,4031,8896 McClellan Blvd,Anniston,2017-02-25,http://www.gunviolencearchive.org/incident/783331,33.7594855,-85.7769564,1,0
478,478,479,4050,1000 Eagle Drive,Birmingham (Center Point),2017-02-25,http://www.gunviolencearchive.org/incident/783496,33.6599796,-86.7011047,0,1
479,479,480,4067,4500 block of 9th Ave N,Birmingham,2017-02-25,http://www.gunviolencearchive.org/incident/783491,33.540149,-86.76929,0,1
480,480,481,4078,Abrams St,Georgiana,2017-02-25,http://www.gunviolencearchive.org/incident/784802,31.639986,-86.73178700000001,0,0
481,481,482,4088,Tuscaloosa Pike,Cleveland,2017-02-25,http://www.gunviolencearchive.org/incident/783328,33.9927808,-86.5835731,0,1
482,482,483,4186,500 block of Estes Circle,Mobile,2017-02-26,http://www.gunviolencearchive.org/incident/786143,30.66039099999999,-88.14426470000001,0,0
483,483,484,4187,685 Schillinger Road South,Mobile,2017-02-26,http://www.gunviolencearchive.org/incident/786145,30.6778511,-88.2234857,0,0
484,484,485,4188,1400 block of Windsor Avenue,Mobile,2017-02-26,http://www.gunviolencearchive.org/incident/786148,30.644615,-88.0868658,1,0
485,485,486,4235,1300 block of 18th Street SW,Birmingham,2017-02-26,http://www.gunviolencearchive.org/incident/783489,33.476508,-86.8653324,1,0
486,486,487,4279,300 block of Flynn Road,Dothan,2017-02-27,http://www.gunviolencearchive.org/incident/784797,31.2705941,-85.4366247,0,0
487,487,488,4340,3800 block of Thomas Rd SW,Huntsville,2017-02-27,http://www.gunviolencearchive.org/incident/784204,34.6982195,-86.6190403,1,0
488,488,489,4375,Highway 84 and County Road 501,Elba,2017-02-27,http://www.gunviolencearchive.org/incident/785199,31.4007122,-86.00028139999999,0,1
489,489,490,4403,Gantt Red Level Road,Andalusia,2017-02-27,http://www.gunviolencearchive.org/incident/784795,31.4135899,-86.542316,0,1
490,490,491,4515,1000 block of Basil St,Mobile,2017-02-28,http://www.gunviolencearchive.org/incident/786128,30.695362,-88.059107,2,1
491,491,492,4530,19924 Chestnut Dr,Foley,2017-02-28,http://www.gunviolencearchive.org/incident/785275,30.345337,-87.684067,0,1
492,492,493,9,300 block of Blake Drive,Ozark,2015-04-01,http://www.gunviolencearchive.org/incident/318246,31.4284416,-85.6584081,1,0
493,493,494,25,1600 block of 1st Street N.W,Center Point,2015-04-01,http://www.gunviolencearchive.org/incident/316674,33.6283253,-86.6868616,2,0
494,494,495,106,2700 block of Argyle Road,Montgomery,2015-04-01,http://www.gunviolencearchive.org/incident/316772,32.3218147,-86.2592763,0,1
495,495,496,110,Robert Jemison Road,Homewood,2015-04-01,http://www.gunviolencearchive.org/incident/316792,33.4712517,-86.836117,0,0
496,496,497,165,Westmead Street and Beltline Road,Decatur,2015-04-02,http://www.gunviolencearchive.org/incident/318244,34.5804579,-87.0207556,0,0
497,497,498,177,Lookout Mountain,DeKalb County,2015-04-02,http://www.gunviolencearchive.org/incident/319434,34.5037255,-85.6175478,0,0
498,498,499,329,Congress and Calhoun streets,Mobile,2015-04-03,http://www.gunviolencearchive.org/incident/319387,30.6948047,-88.06389279999999,1,0
499,499,500,334,3600 block of Randall Drive,Opelika,2015-04-03,http://www.gunviolencearchive.org/incident/319418,32.6357048,-85.4352942,1,0
500,500,501,412,4200 block of Norman Bridge Road,Montgomery,2015-04-03,http://www.gunviolencearchive.org/incident/331814,32.3223609,-86.2991574,1,0
501,501,502,486,1400 block of Beaumont Drive,Montgomery,2015-04-04,http://www.gunviolencearchive.org/incident/318240,32.335801,-86.28558249999999,1,0
502,502,503,591,7900 block of Rugby Ave,Birmingham,2015-04-04,http://www.gunviolencearchive.org/incident/317760,33.559788,-86.7161658,0,1
503,503,504,597,3600 block of Winchester Road,New Market,2015-04-04,http://www.gunviolencearchive.org/incident/318255,34.8525033,-86.4578291,0,0
504,504,505,629,100 block of Washington Street,Selma,2015-04-05,http://www.gunviolencearchive.org/incident/319407,32.4070008,-87.0181714,1,0
505,505,506,713,5900 block of Oakleigh Road,Montgomery,2015-04-05,http://www.gunviolencearchive.org/incident/318235,32.3111611,-86.2256532,1,0
506,506,507,714,100 block of 9th Court North,Birmingham,2015-04-05,http://www.gunviolencearchive.org/incident/318242,33.5167362,-86.8344834,1,0
507,507,508,715,Martin Luther King Drive,Calhoun County,2015-04-05,http://www.gunviolencearchive.org/incident/319363,33.6150184,-85.8603352,0,0
508,508,509,716,400 block of South Main Avenue,Sylacauga,2015-04-05,http://www.gunviolencearchive.org/incident/319373,33.1729,-86.247288,0,1
509,509,510,718,15th Place,Clanton,2015-04-05,http://www.gunviolencearchive.org/incident/319378,32.8344357,-86.6457834,1,0
510,510,511,793,3800 block of Colton Lane,Huntsville,2015-04-06,http://www.gunviolencearchive.org/incident/319399,34.77563,-86.565893,2,0
511,511,512,797,1600 block of Martin Luther King Jr. Street,Selma,2015-04-06,http://www.gunviolencearchive.org/incident/319412,32.4212047,-87.0165142,1,0
512,512,513,798,1200 block of Stuart Avenue Southwest,Decatur,2015-04-06,http://www.gunviolencearchive.org/incident/319421,34.5886799,-87.0087678,0,0
513,513,514,841,Highway 411,Gadsden,2015-04-06,http://www.gunviolencearchive.org/incident/321017,34.0105543,-85.9989197,0,0
514,514,515,1005,,Huntsville,2015-04-07,http://www.gunviolencearchive.org/incident/321150,34.8239689,-86.4767396,0,0
515,515,516,1046,Pine Street,Daphne,2015-04-07,http://www.gunviolencearchive.org/incident/322082,30.5862801,-87.889355,1,0
516,516,517,1175,1200 block of 47th Street,Brighton,2015-04-08,http://www.gunviolencearchive.org/incident/321026,33.4394357,-86.94292410000001,0,1
517,517,518,1223,Camellia Road,Silverhill,2015-04-08,http://www.gunviolencearchive.org/incident/321119,30.5309426,-87.75123479999999,0,0
518,518,519,1339,,Birmingham,2015-04-09,http://www.gunviolencearchive.org/incident/392995,33.4976077,-86.7934317,0,0
519,519,520,1340,,Birmingham,2015-04-09,http://www.gunviolencearchive.org/incident/393000,33.4976077,-86.7934317,0,0
520,520,521,1350,6511 Lakefield Dr.,Tuscaloosa,2015-04-09,http://www.gunviolencearchive.org/incident/321009,33.1529512,-87.6343125,1,0
521,521,522,1352,6400 block of Victoria Place,Mobile,2015-04-09,http://www.gunviolencearchive.org/incident/321127,30.708453,-88.19099000000001,1,0
522,522,523,1356,1000 block of Fairway Drive,Huntsville,2015-04-09,http://www.gunviolencearchive.org/incident/321144,34.7323036,-86.61390709999999,0,0
523,523,524,1365,21700 John T Reid Pkwy,Scottsboro,2015-04-09,http://www.gunviolencearchive.org/incident/322091,34.641658,-86.0499816,0,0
524,524,525,1439,Dairy Rd,Mobile,2015-04-10,http://www.gunviolencearchive.org/incident/322069,30.7427695,-88.1077435,0,1
525,525,526,1505,600 block of Kennan Road,Huntsville,2015-04-10,http://www.gunviolencearchive.org/incident/322053,34.7629695,-86.5804338,1,0
526,526,527,1569,308 S. Church Avenue,Sylacauga,2015-04-11,http://www.gunviolencearchive.org/incident/322060,33.1600446,-86.24954009999999,0,1
527,527,528,1634,,Selma,2015-04-11,http://www.gunviolencearchive.org/incident/327966,41.3303615,19.8143006,0,1
528,528,529,1696,5000 block of Ridge Road,Lee County,2015-04-12,http://www.gunviolencearchive.org/incident/322049,32.6690566,-85.2945831,0,3
529,529,530,1698,,Marshall County,2015-04-12,http://www.gunviolencearchive.org/incident/325242,34.533655,-86.2515562,0,1
530,530,531,1742,3800 block of Price Road,Huntsville,2015-04-12,http://www.gunviolencearchive.org/incident/322033,34.7110761,-86.6185519,0,0
531,531,532,1771,Huntsville Avenue and Brighton Avenue,Brighton,2015-04-12,http://www.gunviolencearchive.org/incident/323928,33.4341657,-86.94719239999999,0,1
532,532,533,1782,Browns Ferry Street and Levert Avenue,Athens,2015-04-12,http://www.gunviolencearchive.org/incident/324178,34.7981635,-86.978051,0,0
533,533,534,1880,1665 Honeysuckle Road,Dothan,2015-04-13,http://www.gunviolencearchive.org/incident/324176,31.205306,-85.434604,0,0
534,534,535,1909,4445 Selma Hwy,Montgomery,2015-04-13,http://www.gunviolencearchive.org/incident/342927,32.3019542,-86.39592309999999,0,0
535,535,536,1915,2100 block of Norris Avenue,Gadsden,2015-04-13,http://www.gunviolencearchive.org/incident/323923,34.017659,-86.0330929,1,1
536,536,537,1955,104 Seale Road,Phenix City,2015-04-13,http://www.gunviolencearchive.org/incident/322536,32.4467884,-85.00873920000001,1,1
537,537,538,1977,24000 block of Highway 31,Jemison,2015-04-13,http://www.gunviolencearchive.org/incident/322478,32.950049,-86.7392606,1,1
538,538,539,2113,5900 Messer Airport Highway,Birmingham,2015-04-14,http://www.gunviolencearchive.org/incident/342945,33.5620777,-86.752285,0,0
539,539,540,2116,2000 block of Eagle Drive,Mobile,2015-04-14,http://www.gunviolencearchive.org/incident/323926,30.6495383,-88.0821289,0,1
540,540,541,2422,1300 block of Crest Hill Road,Birmingham,2015-04-16,http://www.gunviolencearchive.org/incident/325729,33.523581,-86.73436099999999,0,1
541,541,542,2527,Trenton Street,Jefferson County,2015-04-17,http://www.gunviolencearchive.org/incident/325246,33.521926,-86.9366089,1,0
542,542,543,2645,,Birmingham,2015-04-18,http://www.gunviolencearchive.org/incident/393003,33.4976077,-86.7934317,0,0
543,543,544,2802,1800 block of Gibbs Court,Montgomery,2015-04-18,http://www.gunviolencearchive.org/incident/327341,32.3573348,-86.3358284,5,0
544,544,545,2805,Hert Drive,Elmore (county),2015-04-18,http://www.gunviolencearchive.org/incident/327356,32.5788515,-86.26557969999999,3,0
545,545,546,2850,2500 block of Bonnie Oaks Drive,Huntsville,2015-04-19,http://www.gunviolencearchive.org/incident/326958,34.6034213,-86.578659,2,0
546,546,547,2930,4001 Pulaski Pike,Huntsville,2015-04-19,http://www.gunviolencearchive.org/incident/327960,34.7790299,-86.6171382,1,0
547,547,548,2933,Hilltop Road,DeKalb (county),2015-04-19,http://www.gunviolencearchive.org/incident/327974,34.6241087,-85.725231,0,0
548,548,549,2947,4800 block of Delray Road,Montgomery,2015-04-19,http://www.gunviolencearchive.org/incident/327364,32.3138059,-86.2913075,0,2
549,549,550,3019,1500 block of Washington Street,Birmingham,2015-04-20,http://www.gunviolencearchive.org/incident/327382,33.4653812,-86.9543892,0,1
550,550,551,3057,Davis Mountain Road,Leeds,2015-04-20,http://www.gunviolencearchive.org/incident/326951,33.5054638,-86.6172686,1,0
551,551,552,3141,3300 block of Arborfield Road,Montgomery,2015-04-22,http://www.gunviolencearchive.org/incident/329856,32.364285,-86.2605174,0,0
552,552,553,3327,2500 block of Highland Avenue,Montgomery,2015-04-23,http://www.gunviolencearchive.org/incident/329756,32.372272,-86.2751985,1,0
553,553,554,3329,Greensboro Avenue,Tuscaloosa,2015-04-23,http://www.gunviolencearchive.org/incident/329763,33.1902089,-87.5587367,1,0
554,554,555,3398,200 block of Sweetwater Drive,Dothan,2015-04-23,http://www.gunviolencearchive.org/incident/329866,31.208653,-85.43277350000001,0,0
555,555,556,3496,Ascent Trail and Torrance Drive,Huntsville,2015-04-24,http://www.gunviolencearchive.org/incident/329842,34.7427268,-86.6414345,1,0
556,556,557,3577,Greensboro Avenue,Tuscaloosa,2015-04-25,http://www.gunviolencearchive.org/incident/329759,33.1902089,-87.5587367,0,0
557,557,558,3641,Mulberry Street,Slocomb,2015-04-25,http://www.gunviolencearchive.org/incident/329848,31.1152195,-85.593216,0,1
558,558,559,3673,Wares Ferry Road and Atlanta Highway,Montgomery,2015-04-25,http://www.gunviolencearchive.org/incident/329752,32.368217,-86.102099,0,0
559,559,560,3675,4000 block of Avenue I,Birmingham,2015-04-25,http://www.gunviolencearchive.org/incident/329761,33.4942591,-86.9037098,1,0
560,560,561,3783,Old Montgomery Road,Tuskegee,2015-04-26,http://www.gunviolencearchive.org/incident/333820,32.3751204,-85.83481549999999,1,1
561,561,562,3913,2600 block of Pollard Lane,Mobile,2015-04-27,http://www.gunviolencearchive.org/incident/331029,30.6566806,-88.1034564,0,1
562,562,563,3940,2500 block of Highway 93,Helena,2015-04-27,http://www.gunviolencearchive.org/incident/331873,33.2899405,-86.9154449,0,1
563,563,564,3942,1600 block of Maple Street Southwest,Birmingham,2015-04-27,http://www.gunviolencearchive.org/incident/331878,33.4655873,-86.85543679999999,0,1
564,564,565,3985,1500 block of Cleburne Avenue,Birmingham,2015-04-27,http://www.gunviolencearchive.org/incident/332325,33.5207,-86.8025,1,0
565,565,566,4039,2800 block of Sydney Drive,Birmingham,2015-04-28,http://www.gunviolencearchive.org/incident/332307,33.4289516,-86.87279529999999,1,0
566,566,567,4075,6800 block of Interlaken Avenue,Birmingham,2015-04-28,http://www.gunviolencearchive.org/incident/332332,33.5448658,-86.7257084,2,0
567,567,568,4159,6900 block of Martin Luther King Drive,Fairfield,2015-04-29,http://www.gunviolencearchive.org/incident/333759,33.4658556,-86.91515419999999,0,1
568,568,569,4165,1800 block of L.L. Anderson Avenue,Selma,2015-04-29,http://www.gunviolencearchive.org/incident/333808,32.4184202,-87.0126358,2,0
569,569,570,4462,3000 block of Pebble Creek Parkway,Forestdale,2015-04-30,http://www.gunviolencearchive.org/incident/333756,33.5523988,-86.88392809999999,1,0
570,570,571,4467,2300 block of 7th Way NW,Birmingham,2015-04-30,http://www.gunviolencearchive.org/incident/333793,33.6475606,-86.7061599,0,1
571,571,572,4469,Country Cross Roads,Florala,2015-04-30,http://www.gunviolencearchive.org/incident/333795,31.0015748,-86.43330830000001,0,1
572,572,573,100,1800 block of 29th St Ensley,Birmingham (Ensley),2017-03-01,http://www.gunviolencearchive.org/incident/786218,33.5003662,-86.88530410000001,1,0
573,573,574,127,2000 block of Gill Road,Mobile,2017-03-01,http://www.gunviolencearchive.org/incident/786150,30.6039505,-88.0854423,0,0
574,574,575,128,Valley Avenue,Birmingham (Homewood),2017-03-01,http://www.gunviolencearchive.org/incident/786154,33.479486,-86.8090289,0,0
575,575,576,141,,Birmingham,2017-03-01,http://www.gunviolencearchive.org/incident/878395,33.4976077,-86.7934317,0,0
576,576,577,200,11th Avenue,Phenix City,2017-03-02,http://www.gunviolencearchive.org/incident/786341,32.4680616,-85.00746439999999,1,0
577,577,578,243,4117 Lloyd Nolan Parkway,Fairfield,2017-03-02,http://www.gunviolencearchive.org/incident/786139,33.4937255,-86.9112384,0,1
578,578,579,244,1395 North University Boulevard,Mobile,2017-03-02,http://www.gunviolencearchive.org/incident/786152,30.7191543,-88.1640139,1,0
579,579,580,245,,Muscle Shoals,2017-03-02,http://www.gunviolencearchive.org/incident/788400,34.7465534,-87.6779533,0,0
580,580,581,252,10835 Shaw Rd,Athens,2017-03-02,http://www.gunviolencearchive.org/incident/787243,34.7161203,-87.1150564,0,0
581,581,582,312,201 45th St,Fort Payne,2017-03-03,http://www.gunviolencearchive.org/incident/792401,34.4873439,-85.6739731,0,0
582,582,583,319,Gehrig and Petain street,Mobile (Prichard),2017-03-03,http://www.gunviolencearchive.org/incident/787588,30.7479273,-88.0833098,0,1
583,583,584,403,3200 block of Margaret Ann Drive,Montgomery,2017-03-03,http://www.gunviolencearchive.org/incident/787275,32.3599279,-86.37010599999999,1,0
584,584,585,417,2300 block of Cullman Ave,Birmingham,2017-03-03,http://www.gunviolencearchive.org/incident/787363,33.5061077,-86.87009019999999,0,1
585,585,586,430,Stovall St,Mobile (Prichard),2017-03-03,http://www.gunviolencearchive.org/incident/787447,30.7489295,-88.123207,0,0
586,586,587,447,420 North Dean Road,Auburn,2017-03-04,http://www.gunviolencearchive.org/incident/788161,32.6128736,-85.46391609999999,0,1
587,587,588,467,Hardy Street,Athens,2017-03-04,http://www.gunviolencearchive.org/incident/787602,34.7998043,-86.9790513,2,0
588,588,589,626,Handel Court and Carol Villa Drive,Montgomery,2017-03-05,http://www.gunviolencearchive.org/incident/789270,32.3747197,-86.21605749999999,0,0
589,589,590,722,Conecuh Avenue,Union Springs,2017-03-05,http://www.gunviolencearchive.org/incident/789455,32.1461783,-85.71634829999999,1,0
590,590,591,735,194 Shelton Road,Madison,2017-03-05,http://www.gunviolencearchive.org/incident/788392,34.697286,-86.718341,1,0
591,591,592,802,1744 13th Court South,Birmingham,2017-03-06,http://www.gunviolencearchive.org/incident/788402,33.4967382,-86.7975719,1,0
592,592,593,803,Sixth Avenue South,Birmingham,2017-03-06,http://www.gunviolencearchive.org/incident/788404,33.5245141,-86.7659933,1,0
593,593,594,850,3119 Moffett Road,Mobile,2017-03-06,http://www.gunviolencearchive.org/incident/789460,30.7014997,-88.11486049999999,0,1
594,594,595,930,Alabama Avenue and 40th Avenue NE,Tuscaloosa,2017-03-07,http://www.gunviolencearchive.org/incident/791364,33.2369775,-87.48471699999999,1,0
595,595,596,1066,East Tucker Drive,Huntsville,2017-03-08,http://www.gunviolencearchive.org/incident/790185,34.7692185,-86.6265841,0,1
596,596,597,1120,,Jasper,2017-03-08,http://www.gunviolencearchive.org/incident/790824,36.9754681,-84.8438712,0,0
597,597,598,1179,6th Ave W and 1st St W,Birmingham,2017-03-08,http://www.gunviolencearchive.org/incident/790456,33.5127591,-86.83779369999999,2,0
598,598,599,1305,400 block of West 29th Street,Anniston,2017-03-09,http://www.gunviolencearchive.org/incident/790829,33.6831987,-85.8346741,0,2
599,599,600,1306,5990 Pulaski Pike NW,Huntsville,2017-03-09,http://www.gunviolencearchive.org/incident/790871,34.7927392,-86.6157805,0,1
600,600,601,1345,100 block of Oak Drive,Tuscumbia,2017-03-09,http://www.gunviolencearchive.org/incident/790827,34.72613270000001,-87.6872229,0,1
601,601,602,1408,,Gadsden,2017-03-10,http://www.gunviolencearchive.org/incident/792768,34.0356621,-86.01816649999999,0,0
602,602,603,1533,166 Commerce St,Montgomery,2017-03-11,http://www.gunviolencearchive.org/incident/794120,32.3800849,-86.31117050000002,0,0
603,603,604,1537,Abercrombie St and Conecuh Ave W,Union Springs,2017-03-11,http://www.gunviolencearchive.org/incident/792620,32.1461122,-85.7119858,2,0
604,604,605,1544,9857 U.S. 29 North,Valley,2017-03-11,http://www.gunviolencearchive.org/incident/792385,32.7372767,-85.2316754,1,0
605,605,606,1575,2600 block of Lowe Street,Opelika,2017-03-11,http://www.gunviolencearchive.org/incident/795238,32.61987,-85.3777969,0,0
606,606,607,1578,741 Hillcrest Rd,Mobile,2017-03-11,http://www.gunviolencearchive.org/incident/792619,30.6770598,-88.1900405,0,0
607,607,608,1699,Maple Circle and Treehaven Drive,Adamsville,2017-03-12,http://www.gunviolencearchive.org/incident/792764,33.5789895,-86.95461929999999,1,0
608,608,609,1910,157 Harris St,Atmore,2017-03-14,http://www.gunviolencearchive.org/incident/795638,31.0366707,-87.4845584,0,0
609,609,610,2030,Co Rd 18,Pine Hill,2017-03-15,http://www.gunviolencearchive.org/incident/802598,31.970865,-87.571224,0,1
610,610,611,2151,Eisenhower St and Marshall Ave,Selma,2017-03-15,http://www.gunviolencearchive.org/incident/795234,32.3687137,-87.019559,0,0
611,611,612,2162,2014 Rock Mountain Drive,Mc Calla,2017-03-15,http://www.gunviolencearchive.org/incident/797325,33.328524,-87.06622290000001,0,1
612,612,613,2170,100 block of Harmening Dr,Huntsville,2017-03-15,http://www.gunviolencearchive.org/incident/795077,34.7701502,-86.4806753,1,0
613,613,614,2283,225 Ann Street,Montgomery,2017-03-16,http://www.gunviolencearchive.org/incident/795599,32.3786028,-86.2711679,1,0
614,614,615,2326,Co Rd 34,Blountsville,2017-03-16,http://www.gunviolencearchive.org/incident/796772,,,0,0
615,615,616,2426,200 block of 69th Place North,Birmingham,2017-03-17,http://www.gunviolencearchive.org/incident/797078,33.5539051,-86.7385149,0,2
616,616,617,2449,3250 Dauphin Street,Mobile,2017-03-17,http://www.gunviolencearchive.org/incident/799554,30.692191,-88.122378,1,0
617,617,618,2450,Prince Street,Mobile,2017-03-17,http://www.gunviolencearchive.org/incident/799566,30.722619,-88.11901,1,0
