,Unnamed: 0,Unnamed: 0.1,X,address,city_or_county,date,incident_url,latitude,longitude,n_injured,n_killed
21,6639,6640,4232,US 231,Arab,2017-10-26,http://www.gunviolencearchive.org/incident/974883,34.3181982,-86.5030618,0,0
22,6640,6641,4251,2553 Rocky Mt Rd,Prattville,2017-10-26,http://www.gunviolencearchive.org/incident/973905,32.4625782,-86.39106090000001,0,0
23,6641,6642,4252,Azalea Dr,Birmingham,2017-10-26,http://www.gunviolencearchive.org/incident/973907,33.620896,-86.6525899,1,0
24,6642,6643,4257,CR 48 and CR 13,Fairhope,2017-10-26,http://www.gunviolencearchive.org/incident/973614,30.523626,-87.69142699999999,0,1
25,6643,6644,4274,Sparkman Dr and Bonnell Dr,Huntsville,2017-10-26,http://www.gunviolencearchive.org/incident/973617,34.7442652,-86.6464049,1,0
26,6644,6645,4291,Sugar Ray Drive,Birmingham (Midfield),2017-10-26,http://www.gunviolencearchive.org/incident/973037,33.4421218,-86.9287891,0,0
27,6645,6646,4348,Hall Avenue,Bessemer,2017-10-27,http://www.gunviolencearchive.org/incident/974867,33.3908777,-86.9571502,1,0
28,6646,6647,4349,4800 block of Terrace S,Birmingham,2017-10-27,http://www.gunviolencearchive.org/incident/974878,33.4893419,-86.8797592,1,1
29,6647,6648,4358,3000 block of Lee Rd,Smiths Station,2017-10-27,http://www.gunviolencearchive.org/incident/974646,32.5114548,-85.0925596,0,0
30,6648,6649,4366,1503 Chestnut St SE,Decatur,2017-10-27,http://www.gunviolencearchive.org/incident/973945,34.5960164,-86.9689982,0,1
31,6649,6650,4398,347 N Ripley St,Montgomery,2017-10-27,http://www.gunviolencearchive.org/incident/973904,32.3820401,-86.29866559999999,0,0
32,6650,6651,4449,4th Ct W,Birmingham,2017-10-27,http://www.gunviolencearchive.org/incident/973912,33.5073304,-86.8509389,2,0
33,6651,6652,4518,1573 Bessemer Rd,Birmingham,2017-10-28,http://www.gunviolencearchive.org/incident/974869,33.4862025,-86.8890017,0,1
34,6652,6653,4547,Joy Cir,Huntsville,2017-10-28,http://www.gunviolencearchive.org/incident/975598,34.7852702,-86.609025,0,1
35,6653,6654,4548,1900 block of 29th Avenue,Tuscaloosa,2017-10-28,http://www.gunviolencearchive.org/incident/976189,33.1956381,-87.5725215,1,0
36,6654,6655,4551,1100 block of 23rd Court,Phenix City,2017-10-28,http://www.gunviolencearchive.org/incident/974885,32.4667,-85.02499999999999,0,1
37,6655,6656,4660,800 block of Westview Drive,Montgomery,2017-10-28,http://www.gunviolencearchive.org/incident/975659,32.3579625,-86.3440439,1,0
38,6656,6657,4663,3100 block of Rane Drive,Montgomery,2017-10-28,http://www.gunviolencearchive.org/incident/975671,32.3468988,-86.3682123,1,1
39,6657,6658,4691,US 43,Tuscumbia,2017-10-29,http://www.gunviolencearchive.org/incident/979984,34.7303691,-87.66786739999999,1,0
40,6658,6659,4853,700 block of 3rd Avenue West,Montgomery,2017-10-29,http://www.gunviolencearchive.org/incident/975664,32.363577,-86.28464819999999,3,0
41,6659,6660,4918,5000 block of 1st Avenue North,Birmingham,2017-10-30,http://www.gunviolencearchive.org/incident/977144,33.535821,-86.76091199999999,1,0
42,6660,6661,5044,County Road 35,Hamilton,2017-10-31,http://www.gunviolencearchive.org/incident/977146,34.0800369,-88.0223728,0,1
43,6661,6662,5097,610 Nance Rd,Madison,2017-10-31,http://www.gunviolencearchive.org/incident/979117,34.7715928,-86.7322465,0,0
44,6662,6663,5146,Ralston Road,Mobile,2017-10-31,http://www.gunviolencearchive.org/incident/977944,30.6802795,-88.112208,0,1
45,6663,6664,6,Jackson Trace Road,Talladega,2015-11-01,http://www.gunviolencearchive.org/incident/441111,33.4634704,-86.1079591,0,1
46,6664,6665,76,1900 block of Marie Foster Street,Selma,2015-11-01,http://www.gunviolencearchive.org/incident/442609,32.4336345,-87.0143908,1,0
47,6665,6666,194,2nd Avenue,Bessemer,2015-11-02,http://www.gunviolencearchive.org/incident/442463,33.3811372,-86.969231,0,0
48,6666,6667,196,500 block of 35th Street,Birmingham (Ensley),2015-11-02,http://www.gunviolencearchive.org/incident/442471,33.4997255,-86.9074552,0,1
49,6667,6668,198,1500 block of 35th Street,Birmingham (Ensley),2015-11-02,http://www.gunviolencearchive.org/incident/442476,33.4943271,-86.8916893,1,0
50,6668,6669,199,1600 block of 13th Avenue North,Birmingham (Ensley),2015-11-02,http://www.gunviolencearchive.org/incident/442478,33.5134923,-86.8835184,1,0
51,6669,6670,201,1400 block of Farmington Road,Birmingham,2015-11-02,http://www.gunviolencearchive.org/incident/442480,33.6166894,-86.6567599,0,0
52,6670,6671,203,100 block of Lake Drive,Birmingham,2015-11-02,http://www.gunviolencearchive.org/incident/442481,33.510167,-86.745514,0,0
53,6671,6672,204,1500 block of 35th Street,Birmingham (Ensley),2015-11-02,http://www.gunviolencearchive.org/incident/442482,33.4943271,-86.8916893,0,0
54,6672,6673,205,1600 block of 35th Street,Birmingham (Ensley),2015-11-02,http://www.gunviolencearchive.org/incident/442483,33.4942681,-86.8895258,0,0
55,6673,6674,206,Tempest Drive,Birmingham,2015-11-02,http://www.gunviolencearchive.org/incident/442484,33.4573161,-86.86603939999999,0,0
56,6674,6675,331,200 block of North Lawrence Street,Mobile,2015-11-02,http://www.gunviolencearchive.org/incident/442603,30.6930907,-88.04950459999999,1,0
57,6675,6676,426,Pleasant Hill Road,Eclectic,2015-11-03,http://www.gunviolencearchive.org/incident/441622,32.628336,-86.0731982,1,0
58,6676,6677,464,200 block of James I. Harrison Parkway,Tuscaloosa,2015-11-03,http://www.gunviolencearchive.org/incident/442455,33.1755135,-87.5472127,0,0
59,6677,6678,471,Woodlawn Drive North and Woodlawn Drive West,Mobile,2015-11-03,http://www.gunviolencearchive.org/incident/442485,30.65784,-88.093273,0,1
60,6678,6679,474,5900 Messer Airport Hwy,Birmingham,2015-11-03,http://www.gunviolencearchive.org/incident/471603,33.5620777,-86.752285,0,0
61,6679,6680,496,2800 block of Pebble Creek Parkway,Birmingham (Forestdale),2015-11-03,http://www.gunviolencearchive.org/incident/442452,33.5523988,-86.88392809999999,0,1
62,6680,6681,669,2600 block of Old Selma Road,Montgomery,2015-11-05,http://www.gunviolencearchive.org/incident/443891,32.3658295,-86.3605551,1,0
63,6681,6682,955,10th Place and Avenue U,Birmingham,2015-11-07,http://www.gunviolencearchive.org/incident/443877,33.5196929,-86.88127639999999,0,1
64,6682,6683,983,,Jackson (county),2015-11-07,http://www.gunviolencearchive.org/incident/444443,37.6577538,-121.8762226,1,0
65,6683,6684,1012,4600 block of Kingston Avenue,Birmingham,2015-11-07,http://www.gunviolencearchive.org/incident/443879,33.5415363,-86.7678303,1,1
66,6684,6685,1215,2071 Alpine Village,Birmingham (Hoover),2015-11-08,http://www.gunviolencearchive.org/incident/444438,33.3819439,-86.7961911,0,1
67,6685,6686,1458,44th Place North,Birmingham,2015-11-10,http://www.gunviolencearchive.org/incident/446155,33.5418919,-86.7709436,1,0
68,6686,6687,1463,Madison Avenue and Federal Drive,Montgomery,2015-11-10,http://www.gunviolencearchive.org/incident/446230,32.3813643,-86.2722711,0,0
69,6687,6688,1560,100 block of 5th Avenue South,Birmingham,2015-11-11,http://www.gunviolencearchive.org/incident/447908,33.4950671,-86.82895859999999,0,1
70,6688,6689,1566,137 5th Ave. S.W,Birmingham,2015-11-11,http://www.gunviolencearchive.org/incident/446179,33.4925048,-86.8335014,0,1
71,6689,6690,1606,Cairo Avenue and Lillian Street,Birmingham,2015-11-11,http://www.gunviolencearchive.org/incident/446139,33.4443873,-86.91571569999999,0,0
72,6690,6691,1628,Gateway Drive,Huntsville,2015-11-11,http://www.gunviolencearchive.org/incident/446207,34.6151524,-86.56399520000001,1,0
73,6691,6692,1649,Highway 167 North and Boll Weevil Circle,Enterprise,2015-11-11,http://www.gunviolencearchive.org/incident/445660,31.3341936,-85.8600593,0,2
74,6692,6693,1663,,Spanish Fort,2015-11-11,http://www.gunviolencearchive.org/incident/446343,30.0234198,-90.0907862,0,0
75,6693,6694,1674,South Parkway,Huntsville,2015-11-12,http://www.gunviolencearchive.org/incident/448227,34.6335678,-86.56683369999999,1,0
76,6694,6695,1677,600 block of Cambridge Street,Birmingham,2015-11-12,http://www.gunviolencearchive.org/incident/446425,33.5065758,-86.9165642,1,0
77,6695,6696,1724,Thunderbird Drive,Harvest,2015-11-12,http://www.gunviolencearchive.org/incident/446627,34.8457576,-86.7267384,1,0
78,6696,6697,1736,Wadsworth Street,Decatur,2015-11-12,http://www.gunviolencearchive.org/incident/448235,34.5984183,-86.9640915,0,1
79,6697,6698,1763,1500 block of Cleveland Avenue Southwest,Birmingham,2015-11-12,http://www.gunviolencearchive.org/incident/446127,33.4872059,-86.856325,1,0
80,6698,6699,1861,Ward Avenue and Dallas Street,Huntsville,2015-11-13,http://www.gunviolencearchive.org/incident/448252,34.7399576,-86.5837698,0,1
81,6699,6700,1970,1401 3rd Avenue West,Birmingham,2015-11-13,http://www.gunviolencearchive.org/incident/447905,33.5045703,-86.8603798,1,0
82,6700,6701,2032,Weaver Road,Henagar,2015-11-14,http://www.gunviolencearchive.org/incident/448237,34.6493946,-85.76584910000001,0,1
83,6701,6702,2033,1123B Somerville Rd SE,Decatur,2015-11-14,http://www.gunviolencearchive.org/incident/448246,34.5895515,-86.97311599999999,0,1
84,6702,6703,2049,13th Street Southwest.,Birmingham,2015-11-14,http://www.gunviolencearchive.org/incident/447900,33.4774935,-86.8470494,1,1
85,6703,6704,2159,2460 Enterprise Drive,Opelika,2015-11-15,http://www.gunviolencearchive.org/incident/449112,32.6206314,-85.4115995,0,0
86,6704,6705,2354,1400 block of County Road 664,Cherokee (county),2015-11-16,http://www.gunviolencearchive.org/incident/448653,34.152841,-85.6781147,1,3
87,6705,6706,2391,2000 block of Ashton Place,Mobile,2015-11-17,http://www.gunviolencearchive.org/incident/450074,30.6469135,-88.208539,1,0
88,6706,6707,2434,1900 block of Alabama Avenue,Birmingham,2015-11-17,http://www.gunviolencearchive.org/incident/450359,33.491211,-86.86998,0,1
89,6707,6708,2478,15th Avenue and 15th Street,Birmingham,2015-11-17,http://www.gunviolencearchive.org/incident/450356,33.493116,-86.801959,0,0
90,6708,6709,2480,9600 block of Parkway East,Birmingham,2015-11-17,http://www.gunviolencearchive.org/incident/450363,33.597275,-86.6937471,0,1
91,6709,6710,2822,Grelot Road,Mobile,2015-11-20,http://www.gunviolencearchive.org/incident/451677,30.6612271,-88.19473119999999,0,1
92,6710,6711,2951,3600 block of Doby Avenue,Birmingham,2015-11-21,http://www.gunviolencearchive.org/incident/451672,33.4423861,-86.8921998,2,0
93,6711,6712,2954,Eastern Boulevard,Montgomery,2015-11-21,http://www.gunviolencearchive.org/incident/453936,32.353225,-86.2191161,1,0
94,6712,6713,2966,Johns Lane,Mobile,2015-11-21,http://www.gunviolencearchive.org/incident/451675,30.6263077,-88.0812146,0,1
95,6713,6714,3054,600 block of Warwick Drive,Montgomery,2015-11-21,http://www.gunviolencearchive.org/incident/453898,32.3213639,-86.2975699,1,0
96,6714,6715,3267,Idlewild Circle,Birmingham,2015-11-23,http://www.gunviolencearchive.org/incident/453613,33.4884991,-86.8160029,0,0
97,6715,6716,3268,Manderson Landing,Tuscaloosa,2015-11-23,http://www.gunviolencearchive.org/incident/453625,33.2210173,-87.5466934,1,0
98,6716,6717,3284,200 block of 8th Avenue West,Birmingham,2015-11-23,http://www.gunviolencearchive.org/incident/452491,33.51156100000001,-86.8475743,0,1
99,6717,6718,3396,3400 block of Oakwood Avenue NW,Huntsville,2015-11-24,http://www.gunviolencearchive.org/incident/453610,34.7497604,-86.6183044,1,0
100,6718,6719,3398,Mountain Park Circle and Sparkman Drive,Huntsville,2015-11-24,http://www.gunviolencearchive.org/incident/453896,34.7634591,-86.6034453,1,0
101,6719,6720,3430,800 block of 45th Place North,Birmingham,2015-11-24,http://www.gunviolencearchive.org/incident/453620,33.5371926,-86.7695475,0,1
102,6720,6721,3538,4200 block of Messer Airport Highway,Birmingham,2015-11-25,http://www.gunviolencearchive.org/incident/453243,33.5299588,-86.77433049999999,1,0
103,6721,6722,3544,North College Street and East Glenn Avenue,Auburn,2015-11-25,http://www.gunviolencearchive.org/incident/456642,32.6090828,-85.48173129999999,0,0
104,6722,6723,3555,4500 block of Bessemer Road,Birmingham,2015-11-25,http://www.gunviolencearchive.org/incident/453892,33.5052272,-86.8658782,1,0
105,6723,6724,3557,700 block of Huffman Road,Birmingham,2015-11-25,http://www.gunviolencearchive.org/incident/453894,33.598605,-86.69081299999999,0,1
106,6724,6725,3568,400 block of West Fairview Avenue,Montgomery,2015-11-25,http://www.gunviolencearchive.org/incident/453934,32.3517078,-86.31244769999999,1,0
107,6725,6726,3586,Orleans Street,Mobile,2015-11-25,http://www.gunviolencearchive.org/incident/453694,30.6847165,-88.1185715,2,0
108,6726,6727,3653,2700 block of Endicott Drive,Montgomery,2015-11-26,http://www.gunviolencearchive.org/incident/453697,32.3190659,-86.256269,1,2
109,6727,6728,3672,,Selma,2015-11-26,http://www.gunviolencearchive.org/incident/457191,41.3303615,19.8143006,1,0
110,6728,6729,3673,1000 block of 48th Street North,Birmingham,2015-11-26,http://www.gunviolencearchive.org/incident/457269,33.543466,-86.76352399999999,1,0
111,6729,6730,3711,100 block of 15th Place Southwest,Birmingham,2015-11-27,http://www.gunviolencearchive.org/incident/462582,33.496203,-86.86251770000001,0,1
112,6730,6731,3727,County Road 25,Dothan (Grimes),2015-11-27,http://www.gunviolencearchive.org/incident/457194,31.3045142,-85.4551711,1,0
113,6731,6732,3728,400 block of North Knox Street,Troy,2015-11-27,http://www.gunviolencearchive.org/incident/457232,31.8236724,-85.9677147,0,1
114,6732,6733,3826,,Needham,2015-11-27,http://www.gunviolencearchive.org/incident/454997,53.8411053,-0.4074114,0,0
115,6733,6734,3928,900 block of 1st Street West,Birmingham,2015-11-28,http://www.gunviolencearchive.org/incident/455002,33.5154133,-86.8377632,0,1
116,6734,6735,3933,900 block of Rialto Drive,Montgomery,2015-11-28,http://www.gunviolencearchive.org/incident/457228,32.4015173,-86.19255559999999,1,1
117,6735,6736,3934,Tate Road,Walker (county),2015-11-28,http://www.gunviolencearchive.org/incident/457271,33.8942489,-87.225865,1,1
118,6736,6737,3948,200 block of Bragg Avenue,Auburn,2015-11-28,http://www.gunviolencearchive.org/incident/457343,32.6112044,-85.4846515,0,0
119,6737,6738,4027,4600 block of Rosa Parks Avenue,Montgomery,2015-11-29,http://www.gunviolencearchive.org/incident/457189,32.3235591,-86.3159797,0,1
120,6738,6739,4031,Etowah Street,Birmingham (Tarrant),2015-11-29,http://www.gunviolencearchive.org/incident/457275,33.5817262,-86.76035759999999,1,0
121,6739,6740,4157,2000 block of Oakdale Road,Talladega,2015-11-30,http://www.gunviolencearchive.org/incident/457279,33.2668117,-86.2451335,0,2
122,6740,6741,4167,Marcus Street and Fourth Avenue,York,2015-11-30,http://www.gunviolencearchive.org/incident/458110,32.4864184,-88.3017769,0,1
123,6741,6742,4177,271 Woodward Ave,Bessemer,2015-11-30,http://www.gunviolencearchive.org/incident/457277,33.45948380000001,-86.9137338,0,1
124,6742,6743,4238,5000 block of Wintergreen Avenue,Birmingham,2015-11-30,http://www.gunviolencearchive.org/incident/457339,33.4431915,-86.9128827,0,1
125,6743,6744,49,1900 block of Center Point Parkway,Birmingham (Center Point),2015-10-01,http://www.gunviolencearchive.org/incident/424996,33.6363024,-86.68384730000001,2,0
126,6744,6745,165,300 block of 9th Street West,Birmingham,2015-10-02,http://www.gunviolencearchive.org/incident/425001,33.5053843,-86.8509112,0,1
127,6745,6746,184,2250 Little Valley Rd,Birmingham (Hoover),2015-10-02,http://www.gunviolencearchive.org/incident/424834,33.4093609,-86.8048481,1,0
128,6746,6747,272,3500 block of 45th Street Southwest,Birmingham,2015-10-02,http://www.gunviolencearchive.org/incident/424752,33.4417306,-86.9006181,0,1
129,6747,6748,390,600 block of 11th Avenue,Birmingham (Midfield),2015-10-03,http://www.gunviolencearchive.org/incident/424993,33.4516135,-86.94100089999999,2,0
130,6748,6749,410,2nd Street,Muscle Shoals,2015-10-04,http://www.gunviolencearchive.org/incident/425351,34.78782710000001,-87.619838,0,1
131,6749,6750,451,Lowetown Rd,Mc Calla,2015-10-04,http://www.gunviolencearchive.org/incident/439203,33.3015036,-87.06895,0,0
132,6750,6751,455,3000 block of Dobbs Drive,Montgomery,2015-10-04,http://www.gunviolencearchive.org/incident/426391,32.3118383,-86.24698409999999,1,0
133,6751,6752,481,Pocahontas Rd and Paradise Lane,Bessemer,2015-10-04,http://www.gunviolencearchive.org/incident/439207,33.3041839,-86.9828883,0,0
134,6752,6753,560,5419 Williams Drive,Bessemer,2015-10-05,http://www.gunviolencearchive.org/incident/426404,33.3525778,-87.0191043,2,0
135,6753,6754,561,2000 block of 14th St E,Tuscaloosa,2015-10-05,http://www.gunviolencearchive.org/incident/428598,33.2000155,-87.5116282,0,0
136,6754,6755,580,Pocahontas Road and Paradise Lane,Bessemer,2015-10-05,http://www.gunviolencearchive.org/incident/439211,33.3041839,-86.9828883,0,0
137,6755,6756,607,Chasewood Drive,Huntsville,2015-10-05,http://www.gunviolencearchive.org/incident/426396,34.7018486,-86.60471249999999,1,0
138,6756,6757,609,Scott Lane and Jason Drive,Oxford,2015-10-05,http://www.gunviolencearchive.org/incident/426399,33.5927401,-85.875137,0,0
139,6757,6758,610,Fairfax Avenue and 16th Street,Bessemer,2015-10-05,http://www.gunviolencearchive.org/incident/426407,33.3932267,-86.9455493,0,1
140,6758,6759,635,300 Sixth Place South,Phenix City,2015-10-05,http://www.gunviolencearchive.org/incident/426173,32.4349001,-85.008506,0,1
141,6759,6760,710,300 block of Fair Street,Opelika,2015-10-06,http://www.gunviolencearchive.org/incident/427611,32.653627,-85.3657685,0,0
142,6760,6761,753,1500 block of Meadow Court,Birmingham,2015-10-06,http://www.gunviolencearchive.org/incident/428593,33.472834,-86.89065529999999,1,0
143,6761,6762,910,1500 block of Halston Circle NW,Huntsville,2015-10-07,http://www.gunviolencearchive.org/incident/428603,34.742667,-86.645057,2,0
144,6762,6763,955,3425 St. Stephens Road,Mobile (Prichard),2015-10-08,http://www.gunviolencearchive.org/incident/428601,30.751159,-88.116109,0,1
145,6763,6764,965,6700 block of Oak Drive,Theodore,2015-10-08,http://www.gunviolencearchive.org/incident/428627,30.5348437,-88.19785290000002,1,0
146,6764,6765,1020,1720 Dennison Ave. SW,Birmingham,2015-10-08,http://www.gunviolencearchive.org/incident/428583,33.4809788,-86.8578407,2,1
147,6765,6766,1027,Pate Road,Tallapoosa (county),2015-10-08,http://www.gunviolencearchive.org/incident/428616,33.099516,-85.8404417,0,2
148,6766,6767,1091,1800 block of Austin Street,Montgomery,2015-10-09,http://www.gunviolencearchive.org/incident/428625,32.4042673,-86.2823672,1,0
149,6767,6768,1104,,Billingsley,2015-10-09,http://www.gunviolencearchive.org/incident/428622,32.4864,-86.5025,1,0
150,6768,6769,1107,2133 47th Place,Birmingham (Ensley),2015-10-09,http://www.gunviolencearchive.org/incident/428591,33.4919551,-86.8773971,1,0
151,6769,6770,1133,1800 block of Duncan Street,Mobile,2015-10-09,http://www.gunviolencearchive.org/incident/428608,30.6733584,-88.08148829999999,1,1
152,6770,6771,1169,248 1st Avenue SW,Birmingham,2015-10-09,http://www.gunviolencearchive.org/incident/428565,33.4966837,-86.8380742,3,0
153,6771,6772,1170,800 block of 2nd Street North,Birmingham,2015-10-09,http://www.gunviolencearchive.org/incident/428569,33.5139819,-86.8331597,0,1
154,6772,6773,1171,44th Place North,Birmingham,2015-10-09,http://www.gunviolencearchive.org/incident/428572,33.5418919,-86.7709436,1,0
155,6773,6774,1284,100 block of South Third Street,Opelika,2015-10-10,http://www.gunviolencearchive.org/incident/429552,32.6526348,-85.3741544,1,0
156,6774,6775,1357,13000 block of North Rosser Road,Tuscaloosa,2015-10-10,http://www.gunviolencearchive.org/incident/429981,33.0934874,-87.5350133,1,0
157,6775,6776,1406,900 block of Ann Street,Montgomery,2015-10-11,http://www.gunviolencearchive.org/incident/430218,32.3701936,-86.2709392,2,0
158,6776,6777,1530,1300 block of 12th St East,Tuscaloosa,2015-10-11,http://www.gunviolencearchive.org/incident/431081,33.2014623,-87.5187169,0,0
159,6777,6778,1536,2200 block of 1st Place Northwest,Birmingham (Center Point),2015-10-12,http://www.gunviolencearchive.org/incident/430222,33.6422482,-86.68685819999999,1,0
160,6778,6779,1638,Pulaski Pike,Huntsville,2015-10-12,http://www.gunviolencearchive.org/incident/429440,34.7813873,-86.6150796,0,2
161,6779,6780,1748,700 block of Skyland Blvd East,Tuscaloosa,2015-10-13,http://www.gunviolencearchive.org/incident/431075,33.1680224,-87.5254695,0,0
162,6780,6781,1750,4420 21st St,Tuscaloosa,2015-10-13,http://www.gunviolencearchive.org/incident/431078,33.1942019,-87.59392439999999,0,0
163,6781,6782,1767,4700 block of North Kingston Avenue,Birmingham,2015-10-13,http://www.gunviolencearchive.org/incident/430736,33.5415081,-86.7657596,1,0
164,6782,6783,1800,Offutt Courts NW,Huntsville,2015-10-13,http://www.gunviolencearchive.org/incident/431070,34.7792401,-86.60859289999999,0,0
165,6783,6784,1822,,Conecuh (county),2015-10-14,http://www.gunviolencearchive.org/incident/431068,31.4514,-86.947,0,1
166,6784,6785,1823,1700 block of 32nd Place North,Birmingham,2015-10-14,http://www.gunviolencearchive.org/incident/431072,33.5417516,-86.8016727,0,1
167,6785,6786,1930,3500 block of 17th Avenue North,Birmingham,2015-10-14,http://www.gunviolencearchive.org/incident/430710,33.5418579,-86.7961758,1,0
168,6786,6787,1989,200 block of Pine Avenue,Birmingham (Midfield),2015-10-15,http://www.gunviolencearchive.org/incident/431893,33.4606642,-86.91254479999999,0,1
169,6787,6788,2036,4300 block of Pulaski Street,Birmingham,2015-10-15,http://www.gunviolencearchive.org/incident/431896,33.5681114,-86.7800086,0,1
170,6788,6789,2056,100 S Carlen St.,Mobile,2015-10-15,http://www.gunviolencearchive.org/incident/433592,30.6830965,-88.0847361,0,0
171,6789,6790,2102,,Ider,2015-10-15,http://www.gunviolencearchive.org/incident/431916,33.1706016,-86.24964779999999,0,0
172,6790,6791,2166,1610 St. Stephens Rd,Mobile,2015-10-16,http://www.gunviolencearchive.org/incident/439232,30.6989976,-88.0753615,0,0
173,6791,6792,2287,Chestnut Avenue and Bluebell Street,Bessemer,2015-10-17,http://www.gunviolencearchive.org/incident/435044,33.3763944,-86.9656061,0,1
174,6792,6793,2341,700 block of Pettus Street,Selma,2015-10-17,http://www.gunviolencearchive.org/incident/434818,32.4112592,-87.031863,1,0
175,6793,6794,2343,1200 block of St. Phillip Street,Selma,2015-10-17,http://www.gunviolencearchive.org/incident/434820,32.415581,-87.01651269999999,1,0
176,6794,6795,2345,3200 block of Water Avenue,Selma,2015-10-17,http://www.gunviolencearchive.org/incident/434824,32.4123558,-86.99710069999999,1,0
177,6795,6796,2359,1200 block of Bessemer Road,Birmingham,2015-10-17,http://www.gunviolencearchive.org/incident/431890,33.4787069,-86.8980644,0,1
178,6796,6797,2364,2600 block of the East South Boulevard,Montgomery,2015-10-17,http://www.gunviolencearchive.org/incident/433519,32.3270815,-86.2547599,1,0
179,6797,6798,2365,1900 block of Gibbs Drive,Montgomery,2015-10-17,http://www.gunviolencearchive.org/incident/433618,32.3566527,-86.3368299,1,0
180,6798,6799,2403,200 block of Third Avenue South,Clanton,2015-10-18,http://www.gunviolencearchive.org/incident/435024,32.8384864,-86.6245091,1,1
181,6799,6800,2406,200 block of Woodmere Creek Lane,Birmingham (Vestavia Hills),2015-10-18,http://www.gunviolencearchive.org/incident/435049,33.4310399,-86.8164316,1,0
182,6800,6801,2433,724 East Skyland Blvd,Tuscaloosa (county),2015-10-18,http://www.gunviolencearchive.org/incident/433565,33.1684291,-87.52680939999999,0,0
183,6801,6802,2490,400 block of Kennedy Street,Mobile,2015-10-18,http://www.gunviolencearchive.org/incident/433579,30.696899,-88.059838,0,1
184,6802,6803,2500,Sandlin Road,Decatur,2015-10-18,http://www.gunviolencearchive.org/incident/433514,34.5609521,-86.9910939,0,0
185,6803,6804,2502,,Pike Road,2015-10-18,http://www.gunviolencearchive.org/incident/433523,41.2910566,19.8762953,0,0
186,6804,6805,2505,3300 block of MLK Jr. Blvd.,Tuscaloosa (county),2015-10-18,http://www.gunviolencearchive.org/incident/433535,33.1818605,-87.57746449999999,1,0
187,6805,6806,2543,600 block of Folmar St,Troy,2015-10-19,http://www.gunviolencearchive.org/incident/434814,31.8019751,-85.96246769999999,1,0
